lookup_country_id;lookup_region;city_name;latitude;longitude;timezone;Code
254;147;Windyville;37.7134;-92.9343;-06:00;WINY
254;147;Winfield;38.9828;-90.8215;-06:00;WINF
254;147;Winigan;40.0421;-92.9315;-06:00;WINI
254;147;Winona;37.059;-91.2317;-06:00;WINO
254;147;Winston;39.8308;-94.1493;-06:00;WINS
254;147;Wolf Island;36.9111;-89.2215;-06:00;WISL
254;147;Wooldridge;38.9159;-92.5811;-06:00;WOOL
254;147;Worth;40.4285;-94.4231;-06:00;WORH
254;147;Worthington;40.424;-92.7678;-06:00;WORT
254;147;Wright City;38.793;-91.0336;-06:00;WCIY
254;147;Wyaconda;40.3399;-91.8916;-06:00;WYAC
254;147;Wyatt;36.9094;-89.2228;-06:00;WYAT
254;147;Yukon;37.2088;-91.815;-06:00;YUKO
254;147;Zalma;37.1241;-90.0834;-06:00;ZALM
254;147;Zanoni;36.6887;-92.305;-06:00;ZANO
254;148;Absarokee;45.5102;-109.617;-07:00;ABSA
254;148;Acton;45.9159;-108.597;-07:00;ACTO
254;148;Alberton;46.8849;-114.575;-07:00;ALBE
254;148;Alder;45.2863;-112.258;-07:00;ALDE
254;148;Alzada;45.2088;-104.233;-07:00;ALZA
254;148;Anaconda;46.0302;-113.144;-07:00;ANAC
254;148;Angela;46.7195;-106.293;-07:00;ANGE
254;148;Antelope;48.6912;-104.463;-07:00;ANTE
254;148;Arlee;47.1805;-114.04;-07:00;ARLE
254;148;Ashland;45.5351;-106.27;-07:00;ASHL
254;148;Augusta;47.4544;-112.602;-07:00;AUGU
254;148;Avon;46.5974;-112.601;-07:00;AVON
254;148;Babb;48.9012;-113.317;-07:00;BABB
254;148;Bainville;48.172;-104.197;-07:00;BAIN
254;148;Baker;46.3078;-104.236;-07:00;BAKE
254;148;Ballantine;45.9096;-108.088;-07:00;BALL
254;148;Basin;46.2725;-112.261;-07:00;BASI
254;148;Bearcreek;45.1631;-109.103;-07:00;BEAR
254;148;Belfry;45.0576;-109.124;-07:00;BELF
254;148;Belgrade;45.99;-111.054;-07:00;BELG
254;148;Belt;47.3298;-110.894;-07:00;BELT
254;148;Biddle;45.286;-105.316;-07:00;BIDD
254;148;Big Arm;47.7551;-114.309;-07:00;BARM
254;148;Big Sandy;48.0575;-110.025;-07:00;BSAN
254;148;Big Sky;45.2912;-111.302;-07:00;BSKY
254;148;Big Timber;45.8939;-110.099;-07:00;BTIM
254;148;Bigfork;47.8489;-113.857;-07:00;BIGF
254;148;Bighorn;46.0807;-107.172;-07:00;BIGH
254;148;Billings;45.776;-108.514;-07:00;BILL
254;148;Birney;45.3051;-106.495;-07:00;BIRN
254;148;Black Eagle;47.5277;-111.267;-07:00;BEAG
254;148;Bloomfield;47.3839;-104.953;-07:00;BLOO
254;148;Bonner;46.8727;-113.587;-07:00;BONN
254;148;Boulder;46.1847;-112.079;-07:00;BOUL
254;148;Box Elder;48.3217;-109.835;-07:00;BELD
254;148;Boyd;45.4576;-109.066;-07:00;BOYD
254;148;Boyes;45.5055;-104.871;-07:00;BOYE
254;148;Bozeman;45.6493;-111.034;-07:00;BOZE
254;148;Brady;48.0304;-111.665;-07:00;BRAD
254;148;Bridger;45.1753;-108.655;-07:00;BRID
254;148;Broadus;45.5441;-105.505;-07:00;BROA
254;148;Broadview;46.053;-108.734;-07:00;BROD
254;148;Brockton;48.3315;-104.874;-07:00;BROC
254;148;Brockway;47.2425;-105.794;-07:00;BROK
254;148;Browning;48.5484;-112.952;-07:00;BROW
254;148;Brusett;47.3076;-107.624;-07:00;BRUS
254;148;Buffalo;46.8407;-109.712;-07:00;BUFF
254;148;Busby;45.5176;-106.875;-07:00;BUSB
254;148;Butte;45.9788;-112.586;-07:00;BUTT
254;148;Bynum;47.9946;-112.291;-07:00;BYNU
254;148;Cameron;44.9943;-111.615;-07:00;CAME
254;148;Canyon Creek;46.8615;-112.314;-07:00;CCRE
254;148;Capitol;45.4864;-104.207;-07:00;CAPI
254;148;Cardwell;45.8917;-111.798;-07:00;CARD
254;148;Carter;47.7842;-111.013;-07:00;CART
254;148;Cascade;47.1304;-111.596;-07:00;CASC
254;148;Charlo;47.4253;-114.208;-07:00;CHAR
254;148;Chester;48.4057;-111.067;-07:00;CHES
254;148;Chinook;48.6292;-109.224;-07:00;CHIN
254;148;Choteau;47.8664;-112.462;-07:00;CHOT
254;148;Circle;47.4646;-105.835;-07:00;CIRC
254;148;Clancy;46.4035;-112.119;-07:00;CLAN
254;148;Clinton;46.774;-113.677;-07:00;CLIN
254;148;Clyde Park;45.8869;-110.603;-07:00;CPAR
254;148;Coffee Creek;47.3574;-110.06;-07:00;CCRK
254;148;Cohagen;47.087;-106.521;-07:00;COHA
254;148;Colstrip;45.8891;-106.652;-07:00;COLS
254;148;Columbia Falls;48.4206;-114.175;-07:00;CFAL
254;148;Columbus;45.537;-109.271;-07:00;COLU
254;148;Condon;47.4646;-113.701;-07:00;COND
254;148;Conner;45.7936;-114.327;-07:00;CONN
254;148;Conrad;48.1905;-111.862;-07:00;CONR
254;148;Cooke City;45.0164;-109.934;-07:00;CCIT
254;148;Coram;48.4184;-114.045;-07:00;CORA
254;148;Corvallis;46.3311;-113.967;-07:00;CORV
254;148;Crane;47.5759;-104.262;-07:00;CRAN
254;148;Crow Agency;45.655;-107.305;-07:00;CAGE
254;148;Culbertson;48.1825;-104.53;-07:00;CULB
254;148;Custer;46.2533;-107.735;-07:00;CUST
254;148;Cut Bank;48.808;-112.488;-07:00;CBAN
254;148;Dagmar;48.6064;-104.248;-07:00;DAGM
254;148;Darby;45.9448;-114.293;-07:00;DARB
254;148;Dayton;47.8655;-114.287;-07:00;DAYT
254;148;De Borgia;47.3759;-115.345;-07:00;DBOR
254;148;Decker;45.1305;-106.699;-07:00;DECK
254;148;Deer Lodge;46.357;-112.771;-07:00;DLOD
254;148;Dell;44.9701;-112.805;-07:00;DELL
254;148;Denton;47.4247;-109.78;-07:00;DENT
254;148;Dillon;45.1146;-112.879;-07:00;DILL
254;148;Divide;45.8036;-112.721;-07:00;DIVI
254;148;Dixon;47.2465;-114.328;-07:00;DIXO
254;148;Dodson;48.2032;-108.52;-07:00;DODS
254;148;Drummond;46.598;-113.485;-07:00;DRUM
254;148;Dupuyer;48.2129;-113.028;-07:00;DUPU
254;148;Dutton;47.8828;-111.639;-07:00;DUTT
254;148;East Glacier Park;48.7064;-113.592;-07:00;EGPA
254;148;East Helena;46.5244;-111.728;-07:00;EHEL
254;148;Edgar;45.4649;-108.852;-07:00;EDGA
254;148;Ekalaka;45.8804;-104.5;-07:00;EKAL
254;148;Elliston;46.5625;-112.43;-07:00;ELLI
254;148;Elmo;47.8298;-114.398;-07:00;ELMO
254;148;Emigrant;45.199;-110.818;-07:00;EMIG
254;148;Ennis;45.4126;-111.582;-07:00;ENNI
254;148;Essex;48.6488;-113.9;-07:00;ESSE
254;148;Ethridge;48.5576;-112.119;-07:00;ETHR
254;148;Eureka;48.7766;-114.914;-07:00;EURE
254;148;Fairfield;47.6169;-112.099;-07:00;FAIF
254;148;Fairview;47.9735;-104.608;-07:00;FAIR
254;148;Fallon;46.6799;-105.172;-07:00;FALL
254;148;Fishtail;45.3035;-109.786;-07:00;FISH
254;148;Flaxville;48.7083;-105.149;-07:00;FLAX
254;148;Florence;46.6564;-114.167;-07:00;FLOR
254;148;Floweree;47.6876;-111.121;-07:00;FLOW
254;148;Forestgrove;46.8634;-109.016;-07:00;FORE
254;148;Forsyth;46.5904;-106.901;-07:00;FORS
254;148;Fort Benton;47.6879;-110.294;-07:00;FBEN
254;148;Fort Harrison;46.6013;-112.093;-07:00;FHAR
254;148;Fort Peck;47.9715;-106.992;-07:00;FPEC
254;148;Fort Shaw;47.5554;-111.839;-07:00;FSHA
254;148;Fortine;48.7647;-114.903;-07:00;FORT
254;148;Frazer;48.2842;-105.947;-07:00;FRAZ
254;148;Frenchtown;47.0669;-114.239;-07:00;FREN
254;148;Froid;48.3068;-104.418;-07:00;FROI
254;148;Fromberg;45.3933;-108.951;-07:00;FROM
254;148;Galata;48.4822;-111.425;-07:00;GALA
254;148;Gallatin Gateway;45.3224;-111.191;-07:00;GGAT
254;148;Gardiner;45.0924;-110.237;-07:00;GARD
254;148;Garneill;46.7525;-109.752;-07:00;GARN
254;148;Garrison;46.5792;-112.631;-07:00;GARR
254;148;Garryowen;45.4911;-107.307;-07:00;GARY
254;148;Geraldine;47.5886;-110.344;-07:00;GERA
254;148;Geyser;47.2402;-110.44;-07:00;GEYS
254;148;Gildford;48.6021;-110.269;-07:00;GILD
254;148;Glasgow;48.3775;-106.614;-07:00;GLAS
254;148;Glen;45.4768;-112.689;-07:00;GLEZ
254;148;Glendive;47.0499;-104.56;-07:00;GLEN
254;148;Glentana;48.8484;-106.249;-07:00;GLET
254;148;Gold Creek;46.5853;-112.915;-07:00;GCRE
254;148;Grantsdale;46.2039;-114.141;-07:00;GRAN
254;148;Grass Range;47.0148;-108.841;-07:00;GRAG
254;148;Great Falls;47.4838;-111.29;-07:00;GFAL
254;148;Greenough;47.0172;-113.498;-07:00;GREE
254;148;Greycliff;45.8415;-109.64;-07:00;GREY
254;148;Hall;46.4956;-113.215;-07:00;HALL
254;148;Hamilton;46.1761;-114.118;-07:00;HAMI
254;148;Hammond;45.3426;-104.633;-07:00;HAMM
254;148;Hardin;45.8343;-107.788;-07:00;HARD
254;148;Harlem;48.6268;-108.64;-07:00;HARE
254;148;Harlowton;46.4361;-109.833;-07:00;HARL
254;148;Harrison;45.7137;-111.782;-07:00;HARR
254;148;Hathaway;46.2761;-106.196;-07:00;HATH
254;148;Haugan;47.3834;-115.399;-07:00;HAUG
254;148;Havre;48.7104;-109.792;-07:00;HAVR
254;148;Hays;48.2096;-108.804;-07:00;HAYS
254;148;Heart Butte;48.259;-112.813;-07:00;HBUT
254;148;Helena;46.6028;-112.076;-07:00;HELE
254;148;Helmville;46.8641;-113.002;-07:00;HELM
254;148;Heron;47.9991;-115.949;-07:00;HERO
254;148;Highwood;47.5922;-110.796;-07:00;HIGH
254;148;Hilger;47.3051;-109.415;-07:00;HILG
254;148;Hingham;48.5957;-110.428;-07:00;HING
254;148;Hinsdale;48.6056;-106.947;-07:00;HINS
254;148;Hobson;46.8711;-110.204;-07:00;HOBS
254;148;Hogeland;48.8814;-108.716;-07:00;HOGE
254;148;Homestead;48.4481;-104.595;-07:00;HOME
254;148;Hot Springs;47.5344;-114.56;-07:00;HSPR
254;148;Hungry Horse;48.3887;-114.073;-07:00;HHOR
254;148;Huntley;45.8545;-108.217;-07:00;HUNT
254;148;Huson;47.1257;-114.447;-07:00;HUSO
254;148;Hysham;46.3707;-107.392;-07:00;HYSH
254;148;Ingomar;46.6774;-107.523;-07:00;INGO
254;148;Inverness;48.6441;-110.688;-07:00;INVE
254;148;Ismay;46.3581;-105.157;-07:00;ISMA
254;148;Jackson;45.4055;-113.456;-07:00;JACK
254;148;Jefferson City;46.3885;-112.027;-07:00;JCIT
254;148;Joliet;45.5061;-109.006;-07:00;JOLI
254;148;Joplin;48.6948;-110.826;-07:00;JOPL
254;148;Jordan;47.5135;-106.821;-07:00;JORD
254;148;Judith Gap;46.6042;-109.601;-07:00;JGAP
254;148;Kalispell;48.1551;-114.073;-07:00;KALI
254;148;Kevin;48.75;-112.009;-07:00;KEVI
254;148;Kila;48.0178;-114.539;-07:00;KILA
254;148;Kinsey;46.6644;-105.874;-07:00;KINS
254;148;Kremlin;48.5627;-110.074;-07:00;KREM
254;148;Lake Mc Donald;48.6192;-113.874;-07:00;LMDO
254;148;Lakeside;47.9984;-114.281;-07:00;LAKE
254;148;Lambert;47.758;-104.74;-07:00;LAMB
254;148;Lame Deer;45.5509;-106.526;-07:00;LDEE
254;148;Larslan;48.5347;-106.289;-07:00;LARS
254;148;Laurel;45.5989;-108.684;-07:00;LAUR
254;148;Lavina;46.4448;-109.103;-07:00;LAVI
254;148;Ledger;48.2863;-111.746;-07:00;LEDG
254;148;Lewistown;46.9245;-109.39;-07:00;LEWI
254;148;Libby;48.3326;-115.344;-07:00;LIBB
254;148;Lima;44.6431;-112.287;-07:00;LIMA
254;148;Lincoln;47.1114;-112.729;-07:00;LINC
254;148;Lindsay;47.1922;-105.187;-07:00;LIND
254;148;Livingston;45.695;-110.529;-07:00;LIVI
254;148;Lloyd;48.0254;-109.208;-07:00;LLOY
254;148;Lodge Grass;45.2862;-107.439;-07:00;LGRA
254;148;Lolo;46.7436;-114.388;-07:00;LOLO
254;148;Loma;48.0094;-110.453;-07:00;LOMA
254;148;Lonepine;47.7689;-114.69;-07:00;LONE
254;148;Loring;48.8216;-107.906;-07:00;LORI
254;148;Lothair;48.4719;-111.232;-07:00;LOTH
254;148;Malmstrom A F B;47.5096;-111.187;-07:00;MAFB
254;148;Malta;48.3131;-107.891;-07:00;MALT
254;148;Manhattan;45.7517;-111.348;-07:00;MANH
254;148;Marion;48.0607;-114.834;-07:00;MARI
254;148;Martin City;48.3914;-114.037;-07:00;MCIY
254;148;Martinsdale;46.4682;-110.512;-07:00;MART
254;148;Marysville;46.7507;-112.299;-07:00;MARY
254;148;Mc Allister;45.4445;-111.732;-07:00;MALL
254;148;Mc Cabe;48.2445;-104.376;-07:00;MCAB
254;148;Mc Leod;45.6625;-110.11;-07:00;MLEO
254;148;Medicine Lake;48.4579;-104.301;-07:00;MLAK
254;148;Melrose;45.6319;-112.684;-07:00;MELR
254;148;Melstone;46.5986;-107.872;-07:00;MELS
254;148;Melville;46.0718;-109.888;-07:00;MELV
254;148;Mildred;46.7428;-104.791;-07:00;MILD
254;148;Miles City;46.3777;-105.778;-07:00;MCIT
254;148;Milltown;46.8715;-113.881;-07:00;MILL
254;148;Missoula;46.8853;-114.02;-07:00;MISS
254;148;Moccasin;47.1096;-109.884;-07:00;MOCC
254;148;Molt;45.8755;-109.094;-07:00;MOLT
254;148;Monarch;47.0488;-110.858;-07:00;MONA
254;148;Moore;46.9923;-109.634;-07:00;MOOR
254;148;Mosby;46.9275;-107.781;-07:00;MOSB
254;148;Musselshell;46.4975;-108.045;-07:00;MUSS
254;148;Nashua;48.2612;-106.22;-07:00;NASH
254;148;Neihart;46.9318;-110.712;-07:00;NEIH
254;148;Norris;45.5331;-111.69;-07:00;NORR
254;148;Noxon;48.1084;-115.794;-07:00;NOXO
254;148;Nye;45.4577;-109.823;-07:00;NYE
254;148;Oilmont;48.7543;-111.774;-07:00;OILM
254;148;Olive;45.5434;-105.646;-07:00;OLIV
254;148;Olney;48.5489;-114.578;-07:00;OLNE
254;148;Opheim;48.9131;-106.406;-07:00;OPHE
254;148;Otter;45.3952;-105.985;-07:00;OTTE
254;148;Outlook;48.8972;-104.737;-07:00;OUTL
254;148;Ovando;47.2792;-113.197;-07:00;OVAN
254;148;Pablo;47.6003;-114.118;-07:00;PABL
254;148;Paradise;47.3895;-114.801;-07:00;PARA
254;148;Park City;45.6707;-109.021;-07:00;PCIT
254;148;Peerless;48.7777;-105.802;-07:00;PEER
254;148;Pendroy;48.0834;-112.286;-07:00;PEND
254;148;Philipsburg;46.2472;-113.446;-07:00;PHIL
254;148;Pinesdale;46.0928;-114.071;-07:00;PINE
254;148;Plains;47.6948;-114.954;-07:00;PLAI
254;148;Plentywood;48.8013;-104.58;-07:00;PLEN
254;148;Plevna;46.3905;-104.646;-07:00;PLEV
254;148;Polaris;45.3682;-113.125;-07:00;POLA
254;148;Polebridge;48.7538;-114.439;-07:00;POLE
254;148;Polson;47.7086;-114.247;-07:00;POLS
254;148;Pompeys Pillar;46.0024;-107.794;-07:00;PPIL
254;148;Pony;45.6069;-111.928;-07:00;PONY
254;148;Poplar;48.3199;-105.231;-07:00;POPL
254;148;Powderville;45.7428;-105.249;-07:00;POWD
254;148;Power;47.6932;-111.621;-07:00;POWE
254;148;Pray;45.4304;-110.521;-07:00;PRAY
254;148;Proctor;47.9128;-114.413;-07:00;PROC
254;148;Pryor;45.4296;-108.533;-07:00;PRYO
254;148;Radersburg;46.0931;-111.6;-07:00;RADE
254;148;Ramsay;46.11;-112.646;-07:00;RAMS
254;148;Rapelje;45.9932;-109.288;-07:00;RAPE
254;148;Ravalli;47.2775;-114.179;-07:00;RAVA
254;148;Raymond;48.958;-104.646;-07:00;RAYM
254;148;Raynesford;47.2465;-110.685;-07:00;RAYN
254;148;Red Lodge;45.1498;-109.477;-07:00;RLOD
254;148;Redstone;48.8351;-104.923;-07:00;REDS
254;148;Reed Point;45.6197;-109.448;-07:00;RPOI
254;148;Reserve;48.575;-104.694;-07:00;RESE
254;148;Rexford;48.8754;-115.344;-07:00;REXF
254;148;Richey;47.6146;-105.045;-07:00;RICE
254;148;Richland;48.7154;-106.264;-07:00;RICH
254;148;Ringling;46.2764;-110.802;-07:00;RING
254;148;Roberts;45.3755;-109.216;-07:00;ROBE
254;148;Rollins;47.9233;-114.257;-07:00;ROLL
254;148;Ronan;47.5312;-114.112;-07:00;RONA
254;148;Roscoe;45.3708;-109.409;-07:00;ROSC
254;148;Rosebud;45.9424;-106.514;-07:00;ROSE
254;148;Roundup;46.5003;-108.394;-07:00;ROUN
254;148;Roy;47.4061;-108.737;-07:00;ROY
254;148;Rudyard;48.6504;-110.558;-07:00;RUDY
254;148;Ryegate;46.1975;-109.389;-07:00;RYEG
254;148;Saco;48.6372;-107.451;-07:00;SACO
254;148;Saint Ignatius;47.3306;-114.009;-07:00;SIGN
254;148;Saint Marie;48.2201;-106.62;-07:00;SMAR
254;148;Saint Regis;47.3587;-115.323;-07:00;SREG
254;148;Saint Xavier;45.5032;-107.932;-07:00;SXAV
254;148;Saltese;47.4105;-115.509;-07:00;SALT
254;148;Sand Coulee;47.4098;-111.154;-07:00;SCOU
254;148;Sand Springs;47.0145;-107.276;-07:00;SSPR
254;148;Sanders;46.2915;-107.096;-07:00;SAND
254;148;Santa Rita;48.6351;-112.328;-07:00;SRIT
254;148;Savage;47.5219;-104.409;-07:00;SAVA
254;148;Scobey;48.7328;-105.395;-07:00;SCOB
254;148;Seeley Lake;47.2191;-113.635;-07:00;SLAK
254;148;Shawmut;46.3774;-109.593;-07:00;SHAW
254;148;Shelby;48.5503;-111.748;-07:00;SHEL
254;148;Shepherd;46.0523;-108.392;-07:00;SHEP
254;148;Sheridan;45.4497;-112.135;-07:00;SHER
254;148;Sidney;47.728;-104.196;-07:00;SIDN
254;148;Silver Bow;46.004;-112.667;-07:00;SBOW
254;148;Silver Gate;45.0164;-109.934;-07:00;SGAT
254;148;Silver Star;45.7323;-112.279;-07:00;SSTA
254;148;Simms;47.4919;-111.927;-07:00;SIMM
254;148;Somers;48.0672;-114.257;-07:00;SOME
254;148;Sonnette;45.4436;-105.407;-07:00;SONN
254;148;Springdale;45.7386;-110.226;-07:00;SPRI
254;148;Stanford;47.1454;-110.16;-07:00;STAN
254;148;Stevensville;46.525;-114.048;-07:00;STEV
254;148;Stockett;47.1825;-111.166;-07:00;STOC
254;148;Stryker;48.6742;-114.769;-07:00;STRY
254;148;Sula;45.7682;-114.076;-07:00;SULA
254;148;Sumatra;46.6183;-107.551;-07:00;SUMA
254;148;Sun River;47.453;-111.704;-07:00;SRIV
254;148;Sunburst;48.8503;-111.636;-07:00;SUNB
254;148;Superior;47.0628;-114.942;-07:00;SUPE
254;148;Sweet Grass;48.9671;-112.013;-07:00;SGRA
254;148;Teigen;47.0368;-108.596;-07:00;TEIG
254;148;Terry;46.9714;-105.626;-07:00;TERR
254;148;Thompson Falls;47.6853;-115.247;-07:00;TFAL
254;148;Three Forks;45.8877;-111.463;-07:00;TFOR
254;148;Toston;46.2084;-111.289;-07:00;TOST
254;148;Townsend;46.464;-111.387;-07:00;TOWN
254;148;Trego;48.7054;-114.868;-07:00;TREG
254;148;Trout Creek;47.8406;-115.641;-07:00;TCRE
254;148;Troy;48.7903;-115.781;-07:00;TROY
254;148;Turner;48.871;-108.367;-07:00;TURN
254;148;Twin Bridges;45.5698;-112.455;-07:00;TBRI
254;148;Two Dot;46.4657;-110.033;-07:00;TDOT
254;148;Ulm;47.4299;-111.528;-07:00;ULM
254;148;Valier;48.2756;-112.349;-07:00;VALI
254;148;Vandalia;48.3549;-106.909;-07:00;VAND
254;148;Vaughn;47.5825;-111.629;-07:00;VAUG
254;148;Victor;46.4107;-114.258;-07:00;VICT
254;148;Vida;47.8426;-105.772;-07:00;VIDA
254;148;Virginia City;45.0592;-112.068;-07:00;VCIT
254;148;Volborg;46.0321;-105.623;-07:00;VOLB
254;148;Warm Springs;46.1919;-112.75;-07:00;WSPR
254;148;West Glacier;48.5033;-113.981;-07:00;WGLA
254;148;West Yellowstone;44.8607;-111.189;-07:00;WYEL
254;148;Westby;48.8458;-104.195;-07:00;WEST
254;148;White Sulphur Springs;46.7403;-111.089;-07:00;WSSP
254;148;Whitefish;48.5029;-114.583;-07:00;WHIT
254;148;Whitehall;45.9197;-112.181;-07:00;WHIE
254;148;Whitetail;48.9389;-105.338;-07:00;WHIA
254;148;Whitewater;48.8614;-107.378;-07:00;WHIW
254;148;Whitlash;48.8403;-111.098;-07:00;WHIL
254;148;Wibaux;46.965;-104.249;-07:00;WIBA
254;148;Willard;46.1308;-104.46;-07:00;WILL
254;148;Willow Creek;45.8255;-111.644;-07:00;WCRK
254;148;Wilsall;45.9861;-110.564;-07:00;WILS
254;148;Winifred;47.6316;-109.213;-07:00;WINI
254;148;Winnett;47.1145;-108.252;-07:00;WINN
254;148;Winston;46.3084;-111.613;-07:00;WINS
254;148;Wisdom;45.7145;-113.547;-07:00;WISD
254;148;Wise River;45.6893;-113.032;-07:00;WRIV
254;148;Wolf Creek;46.9762;-111.978;-07:00;WCRE
254;148;Wolf Point;48.3098;-105.589;-07:00;WPOI
254;148;Worden;46.1476;-108.041;-07:00;WORD
254;148;Wyola;45.0919;-107.684;-07:00;WYOL
254;148;Yellowtail;45.3126;-107.937;-07:00;YELL
254;148;Zortman;47.7977;-108.075;-07:00;ZORT
254;148;Zurich;48.5839;-109.03;-07:00;ZURI
254;149;Abie;41.3508;-96.9656;-06:00;ABIE
254;149;Adams;40.4513;-96.5558;-06:00;ADAM
254;149;Ainsworth;42.3829;-99.8743;-06:00;AINS
254;149;Albion;41.747;-98.0152;-06:00;ALBI
254;149;Alda;40.829;-98.4345;-06:00;ALDA
254;149;Alexandria;40.2757;-97.427;-06:00;ALEX
254;149;Allen;42.4527;-96.8796;-06:00;ALLE
254;149;Alliance;42.1783;-103.141;-07:00;ALLI
254;149;Alma;40.1838;-99.3522;-06:00;ALMA
254;149;Alvo;40.9133;-96.4067;-06:00;ALVO
254;149;Amelia;42.1751;-99.0596;-06:00;AMEL
254;149;Ames;41.465;-96.6568;-06:00;AMES
254;149;Amherst;40.8776;-99.2494;-06:00;AMHE
254;149;Angora;41.8962;-103.074;-07:00;ANGO
254;149;Anselmo;41.6612;-99.7844;-06:00;ANSE
254;149;Ansley;41.3289;-99.3286;-06:00;ANSL
254;149;Arapahoe;40.2312;-99.9109;-06:00;ARAP
254;149;Arcadia;41.4381;-99.098;-06:00;ARCA
254;149;Archer;41.1769;-98.1165;-06:00;ARCH
254;149;Arlington;41.432;-96.2587;-06:00;ARLI
254;149;Arnold;41.5505;-100.095;-06:00;ARNO
254;149;Arthur;41.5689;-101.696;-07:00;ARTH
254;149;Ashby;41.9086;-101.955;-07:00;ASHB
254;149;Ashland;41.0819;-96.4403;-06:00;ASHL
254;149;Ashton;41.3;-98.8143;-06:00;ASHT
254;149;Atkinson;42.6331;-98.9766;-06:00;ATKI
254;149;Atlanta;40.3923;-99.5355;-06:00;ATLA
254;149;Auburn;40.3314;-95.8994;-06:00;AUBU
254;149;Aurora;40.8232;-98.0482;-06:00;AURO
254;149;Avoca;40.8209;-96.0726;-06:00;AVOC
254;149;Axtell;40.5474;-99.1227;-06:00;AXTE
254;149;Ayr;40.4373;-98.4396;-06:00;AYR
254;149;Bancroft;42.0466;-96.6709;-06:00;BANC
254;149;Barneston;40.0485;-96.5767;-06:00;BARN
254;149;Bartlett;41.8547;-98.5355;-06:00;BART
254;149;Bartley;40.3027;-100.257;-06:00;BARL
254;149;Bassett;42.5764;-99.5424;-06:00;BASS
254;149;Battle Creek;41.975;-97.6044;-06:00;BCRE
254;149;Bayard;41.7081;-103.26;-07:00;BAYA
254;149;Beatrice;40.2674;-96.7699;-06:00;BEAT
254;149;Beaver City;40.0888;-99.7422;-06:00;BCIT
254;149;Beaver Crossing;40.8145;-97.311;-06:00;BCRO
254;149;Bee;41.0029;-97.082;-06:00;BEE
254;149;Beemer;41.9642;-96.8243;-06:00;BEEM
254;149;Belden;42.395;-97.1934;-06:00;BELD
254;149;Belgrade;41.4402;-98.1171;-06:00;BELG
254;149;Bellevue;41.1386;-95.9332;-06:00;BELL
254;149;Bellwood;41.3455;-97.2563;-06:00;BELW
254;149;Belvidere;40.255;-97.5323;-06:00;BELV
254;149;Benedict;41.0047;-97.6029;-06:00;BENE
254;149;Benkelman;40.2042;-101.542;-07:00;BENK
254;149;Bennet;40.6147;-96.5162;-06:00;BENT
254;149;Bennington;41.3458;-96.1899;-06:00;BENN
254;149;Bertrand;40.5759;-99.537;-06:00;BERT
254;149;Berwyn;41.3354;-99.5005;-06:00;BERW
254;149;Big Springs;41.1225;-102.151;-07:00;BSPR
254;149;Bingham;42.2829;-102.147;-07:00;BING
254;149;Bladen;40.2597;-98.6156;-06:00;BLAD
254;149;Blair;41.55;-96.1873;-06:00;BLAI
254;149;Bloomfield;42.6048;-97.6877;-06:00;BLOO
254;149;Bloomington;40.1338;-99.0101;-06:00;BLOM
254;149;Blue Hill;40.2644;-98.3887;-06:00;BHIL
254;149;Blue Springs;40.1535;-96.6332;-06:00;BSPI
254;149;Boelus;41.1301;-98.6867;-06:00;BOEL
254;149;Boys Town;41.259;-96.1267;-06:00;BTOW
254;149;Bradshaw;40.9596;-97.7691;-06:00;BRAS
254;149;Brady;41.0597;-100.371;-06:00;BRAD
254;149;Brainard;41.1766;-96.966;-06:00;BRAI
254;149;Brewster;41.93;-99.8083;-06:00;BREW
254;149;Bridgeport;41.7379;-102.936;-07:00;BRID
254;149;Bristow;42.8953;-98.6027;-06:00;BRIS
254;149;Broadwater;41.5871;-102.78;-07:00;BROA
254;149;Brock;40.4796;-95.9817;-06:00;BROC
254;149;Broken Bow;41.4554;-99.5948;-06:00;BBOW
254;149;Brownville;40.3995;-95.7156;-06:00;BROW
254;149;Brule;41.1348;-101.949;-07:00;BRUL
254;149;Bruning;40.3216;-97.5616;-06:00;BRUI
254;149;Bruno;41.2637;-96.966;-06:00;BRUO
254;149;Brunswick;42.3505;-97.9512;-06:00;BRUN
254;149;Burchard;40.0881;-96.3503;-06:00;BURC
254;149;Burr;40.5665;-96.236;-06:00;BURR
254;149;Burwell;41.9224;-98.9816;-06:00;BURW
254;149;Bushnell;41.1948;-103.923;-07:00;BUSH
254;149;Butte;42.915;-98.8327;-06:00;BUTT
254;149;Byron;40.0428;-97.7511;-06:00;BYRO
254;149;Cairo;41.0079;-98.6613;-06:00;CAIR
254;149;Callaway;41.1872;-100.067;-06:00;CALL
254;149;Cambridge;40.2269;-100.136;-06:00;CAMB
254;149;Campbell;40.3066;-98.7833;-06:00;CAMP
254;149;Carleton;40.2963;-97.6669;-06:00;CARL
254;149;Carroll;42.2863;-97.1933;-06:00;CARR
254;149;Cedar Bluffs;41.364;-96.5832;-06:00;CBLU
254;149;Cedar Creek;41.0442;-96.103;-06:00;CCRE
254;149;Cedar Rapids;41.544;-98.1668;-06:00;CRAP
254;149;Center;42.6136;-97.8951;-06:00;CENT
254;149;Central City;41.1764;-98.0095;-06:00;CCIT
254;149;Ceresco;41.0892;-96.6207;-06:00;CERE
254;149;Chadron;42.8137;-102.991;-07:00;CHAD
